期号,开奖日期,销售额,奖池,直选注数,直选单注奖金,组选3注数,组选3单注奖金,组选6注数,组选6单注奖金
06081,2006-03-30,,0.0,9293,1100,18047,420,0,
06082,2006-03-31,,0.0,19468,1100,0,,107160,210
06083,2006-04-01,,0.0,8755,1100,0,,113339,210
06084,2006-04-02,,0.0,8368,1100,0,,107158,210
06085,2006-04-03,,0.0,9111,1100,0,,146843,210
06086,2006-04-04,,0.0,18008,1100,0,,114922,210
06087,2006-04-05,,0.0,21249,1100,0,,76462,210
06088,2006-04-06,,0.0,6441,1100,0,,85732,210
06089,2006-04-07,,0.0,7557,1100,0,,90540,210
06090,2006-04-08,,0.0,4539,1100,18416,420,0,
06091,2006-04-09,,0.0,11846,1100,37911,420,0,
06092,2006-04-10,,0.0,20494,1100,0,,0,
06093,2006-04-11,,0.0,7758,1100,0,,71066,210
06094,2006-04-12,,0.0,6421,1100,0,,22475,420
06095,2006-04-13,,0.0,91972,1100,0,,354219,210
06096,2006-04-14,,0.0,13061,1100,0,,128707,210
06097,2006-04-15,,0.0,13378,1100,0,,111753,210
06098,2006-04-16,,0.0,5278,1100,12894,420,0,
06099,2006-04-17,,0.0,9543,1100,0,,63126,210
06100,2006-04-18,,0.0,30606,1100,0,,157304,210
06101,2006-04-19,,0.0,7945,1100,0,,75563,210
06102,2006-04-20,,0.0,6554,1100,0,,68573,210
06103,2006-04-21,,0.0,6067,1100,16045,420,0,
06104,2006-04-22,,0.0,9345,1100,49205,420,0,
06105,2006-04-23,,0.0,28596,1100,0,,235759,210
06106,2006-04-24,,0.0,2764,1100,14862,420,0,
06107,2006-04-25,,0.0,4404,1100,0,,54957,210
06108,2006-04-26,,0.0,5634,1100,23766,420,0,
06109,2006-04-27,,0.0,50754,1100,0,,79916,210
06110,2006-04-28,,0.0,23188,1100,0,,243279,210
06111,2006-04-29,,0.0,9077,1100,0,,76559,210
06112,2006-04-30,,0.0,5663,1100,18552,420,0,
06113,2006-05-01,,0.0,7173,1100,0,,62878,210
06114,2006-05-02,,0.0,3828,1100,7539,420,0,
06115,2006-05-03,,0.0,10951,1100,0,,82616,210
06116,2006-05-04,,0.0,10123,1100,23643,420,0,
06117,2006-05-05,,0.0,11372,1100,0,,0,
06118,2006-05-06,,0.0,23970,1000,0,,112599,160
06119,2006-05-07,,0.0,22834,1000,31718,320,0,
06120,2006-05-08,,0.0,5463,1000,9282,320,0,
06121,2006-05-09,,0.0,7544,1000,8967,320,0,
06122,2006-05-10,,0.0,5111,1000,0,,33148,160
06123,2006-05-11,,0.0,17985,1000,0,,75958,160
06124,2006-05-12,,0.0,11711,1000,0,,46925,160
06125,2006-05-13,,0.0,10076,1000,0,,32879,160
06126,2006-05-14,,0.0,15541,1000,0,,47097,160
06127,2006-05-15,,0.0,55857,1000,0,,19685,160
06128,2006-05-16,,0.0,14721,1000,0,,51438,160
06129,2006-05-17,,0.0,35277,1000,28089,320,0,
06130,2006-05-18,,0.0,13692,1000,17263,320,0,
06131,2006-05-19,,0.0,15757,1000,0,,48779,160
06132,2006-05-20,,0.0,18615,1000,0,,32975,160
06133,2006-05-21,,0.0,23036,1000,9471,320,0,
06134,2006-05-22,,0.0,7561,1000,0,,30321,160
06135,2006-05-23,,0.0,31196,1000,0,,50350,160
06136,2006-05-24,,0.0,12570,1000,0,,31114,160
06137,2006-05-25,,0.0,3374,1000,7202,320,0,
06138,2006-05-26,,0.0,0,,0,,0,
06139,2006-05-27,,0.0,6812,1000,0,,19874,160
06140,2006-05-28,,0.0,17798,1000,0,,29942,160
06141,2006-05-29,,0.0,16160,1000,0,,31556,160
06142,2006-05-30,,0.0,19330,1000,47994,320,0,
06143,2006-05-31,,0.0,9688,1000,0,,21279,160
06144,2006-06-01,,0.0,7289,1000,9365,320,0,
06145,2006-06-02,,0.0,10934,1000,9032,320,0,
06146,2006-06-03,,0.0,16465,1000,0,,40592,160
06147,2006-06-04,,0.0,5551,1000,9995,320,0,
06148,2006-06-05,,0.0,6652,1000,0,,33892,160
06149,2006-06-06,,0.0,27654,1000,0,,36297,160
06150,2006-06-07,,0.0,3966,1000,0,,11930,160
06151,2006-06-08,,0.0,11370,1000,9820,320,0,
06152,2006-06-09,,0.0,10483,1000,0,,17501,160
06153,2006-06-10,,0.0,18763,1000,0,,31153,160
06154,2006-06-11,,0.0,6519,1000,0,,16271,160
06155,2006-06-12,,0.0,7323,1000,0,,20932,160
06156,2006-06-13,,0.0,11319,1000,0,,32804,160
06157,2006-06-14,,0.0,6101,1000,0,,18957,160
06158,2006-06-15,,0.0,13321,1000,0,,38629,160
06159,2006-06-16,,0.0,6041,1000,0,,17195,160
06160,2006-06-17,,0.0,7715,1000,0,,13486,160
06161,2006-06-18,,0.0,5741,1000,0,,15849,160
06162,2006-06-19,,0.0,14094,1000,32354,320,0,
06163,2006-06-20,,0.0,4703,1000,5131,320,0,
06164,2006-06-21,,0.0,9152,1000,0,,33320,160
06165,2006-06-22,,0.0,49925,1000,0,,48347,160
06166,2006-06-23,,0.0,5174,1000,6905,320,0,
06167,2006-06-24,,0.0,12499,1000,0,,36942,160
06168,2006-06-25,,0.0,9491,1000,7636,320,0,
06169,2006-06-26,,0.0,4893,1000,0,,20513,160
06170,2006-06-27,,0.0,12705,1000,0,,24003,160
06171,2006-06-28,,0.0,10166,1000,0,,40308,160
06172,2006-06-29,,0.0,10762,1000,0,,16737,160
06173,2006-06-30,,0.0,8230,1000,0,,17349,160
06174,2006-07-01,,0.0,66360,1000,13326,320,0,
06175,2006-07-02,,0.0,2671,1000,2842,320,0,
06176,2006-07-03,,0.0,7024,1000,5854,320,0,
06177,2006-07-04,,0.0,32525,1000,0,,46127,160
06178,2006-07-05,,0.0,19394,1000,0,,36039,160
06179,2006-07-06,,0.0,4917,1000,4206,320,0,
06180,2006-07-07,,0.0,12273,1000,0,,21187,160
06181,2006-07-08,,0.0,6278,1000,4697,320,0,
06182,2006-07-09,,0.0,10787,1000,0,,25817,160
06183,2006-07-10,,0.0,5733,1000,0,,17567,160
06184,2006-07-11,,0.0,14500,1000,0,,17770,160
06185,2006-07-12,,0.0,10942,1000,7555,320,0,
06186,2006-07-13,,0.0,7479,1000,0,,18092,160
06187,2006-07-14,,0.0,11837,1000,0,,24983,160
06188,2006-07-15,,0.0,9492,1000,7330,320,0,
06189,2006-07-16,,0.0,6123,1000,4166,320,0,
06190,2006-07-17,,0.0,18902,1000,0,,35566,160
06191,2006-07-18,,0.0,9889,1000,0,,12111,160
06192,2006-07-19,,0.0,9208,1000,6211,320,0,
06193,2006-07-20,,0.0,33289,1000,0,,42768,160
06194,2006-07-21,,0.0,4976,1000,4428,320,0,
06195,2006-07-22,,0.0,13358,1000,0,,33539,160
06196,2006-07-23,,0.0,13030,1000,8316,320,0,
06197,2006-07-24,,0.0,6946,1000,5774,320,0,
06198,2006-07-25,,0.0,18167,1000,0,,53988,160
06199,2006-07-26,,0.0,15126,1000,0,,33979,160
06200,2006-07-27,,0.0,10607,1000,0,,19553,160
06201,2006-07-28,,0.0,11250,1000,0,,43512,160
06202,2006-07-29,,0.0,14554,1000,0,,10371,160
06203,2006-07-30,,0.0,11995,1000,0,,17275,160
06204,2006-07-31,,0.0,17165,1000,0,,28595,160
06205,2006-08-01,,0.0,5098,1000,0,,17751,160
06206,2006-08-02,,0.0,5253,1000,0,,13388,160
06207,2006-08-03,,0.0,14688,1000,0,,27255,160
06208,2006-08-04,,0.0,17132,1000,0,,35511,160
06209,2006-08-05,,0.0,8459,1000,0,,40085,160
06210,2006-08-06,,0.0,12922,1000,0,,26345,160
06211,2006-08-07,,0.0,6343,1000,10752,320,0,
06212,2006-08-08,,0.0,13724,1000,0,,52051,160
06213,2006-08-09,,0.0,10814,1000,0,,21687,160
06214,2006-08-10,,0.0,7703,1000,0,,25384,160
06215,2006-08-11,,0.0,8045,1000,0,,24577,160
06216,2006-08-12,,0.0,16356,1000,0,,38187,160
06217,2006-08-13,,0.0,14291,1000,13615,320,0,
06218,2006-08-14,,0.0,8579,1000,0,,23571,160
06219,2006-08-15,,0.0,8020,1000,10004,320,0,
06220,2006-08-16,,0.0,20954,1000,0,,77397,160
06221,2006-08-17,,0.0,5514,1000,0,,16418,160
06222,2006-08-18,,0.0,4765,1000,4672,320,0,
06223,2006-08-19,,0.0,5630,1000,0,,27296,160
06224,2006-08-20,,0.0,5695,1000,0,,21211,160
06225,2006-08-21,,0.0,15431,1000,0,,49446,160
06226,2006-08-22,,0.0,22407,1000,0,,27173,160
06227,2006-08-23,,0.0,6628,1000,12278,320,0,
06228,2006-08-24,,0.0,19991,1000,0,,45491,160
06229,2006-08-25,,0.0,5425,1000,4225,320,0,
06230,2006-08-26,,0.0,5311,1000,0,,20812,160
06231,2006-08-27,,0.0,3111,1000,0,,7152,160
06232,2006-08-28,,0.0,4269,1000,0,,12505,160
06233,2006-08-29,,0.0,13187,1000,0,,39438,160
06234,2006-08-30,,0.0,18821,1000,0,,47325,160
06235,2006-08-31,,0.0,6287,1000,0,,22935,160
06236,2006-09-01,,0.0,9783,1000,0,,28419,160
06237,2006-09-02,,0.0,10292,1000,0,,20036,160
06238,2006-09-03,,0.0,8967,1000,13265,320,0,
06239,2006-09-04,,0.0,13363,1000,0,,28214,160
06240,2006-09-05,,0.0,10000,1000,7511,320,0,
06241,2006-09-06,,0.0,10784,1000,0,,25587,160
06242,2006-09-07,,0.0,39735,1000,0,,42053,160
06243,2006-09-08,,0.0,8511,1000,0,,20943,160
06244,2006-09-09,,0.0,57921,1000,0,320,0,
06245,2006-09-10,,0.0,7278,1000,5250,320,0,
06246,2006-09-11,,0.0,16600,1000,8619,320,0,
06247,2006-09-12,,0.0,18694,1000,0,,33554,160
06248,2006-09-13,,0.0,15068,1000,0,,17706,160
06249,2006-09-14,,0.0,4662,1000,5351,320,0,
06250,2006-09-15,,0.0,11253,1000,5184,320,0,
06251,2006-09-16,,0.0,7810,1000,6871,320,0,
06252,2006-09-17,,0.0,6508,1000,4832,320,0,
06253,2006-09-18,,0.0,13007,1000,0,,13988,160
06254,2006-09-19,,0.0,12634,1000,0,,21013,160
06255,2006-09-20,,0.0,15660,1000,0,,30045,160
06256,2006-09-21,,0.0,8506,1000,4224,320,0,
06257,2006-09-22,,0.0,10736,1000,0,,23338,160
06258,2006-09-23,,0.0,7405,1000,0,,9732,160
06259,2006-09-24,,0.0,4777,1000,0,,9295,160
06260,2006-09-25,,0.0,7032,1000,0,,15441,160
06261,2006-09-26,,0.0,14406,1000,0,,31435,160
06262,2006-09-27,,0.0,9728,1000,0,,13490,160
06263,2006-09-28,,0.0,6195,1000,5833,320,0,
06264,2006-09-29,,0.0,4286,1000,5544,320,0,
06265,2006-09-30,,0.0,9557,1000,5446,320,0,
06266,2006-10-01,,0.0,9604,1000,6546,320,0,
06267,2006-10-02,,0.0,8753,1000,0,,20157,160
06268,2006-10-03,,0.0,16109,1000,0,,24707,160
06269,2006-10-04,,0.0,4252,1000,2555,320,0,
06270,2006-10-05,,0.0,14350,1000,0,,14493,160
06271,2006-10-06,,0.0,15678,1000,6700,320,0,
06272,2006-10-07,,0.0,6760,1000,0,,15555,160
06273,2006-10-08,,0.0,5159,1000,3692,320,0,
06274,2006-10-09,,0.0,5531,1000,0,,12101,160
06275,2006-10-10,,0.0,5712,1000,6171,320,0,
06276,2006-10-11,,0.0,8116,1000,5601,320,0,
06277,2006-10-12,,0.0,8078,1000,0,,10938,160
06278,2006-10-13,,0.0,13064,1000,0,,26761,160
06279,2006-10-14,,0.0,17815,1000,0,,17221,160
06280,2006-10-15,,0.0,6613,1000,5333,320,0,
06281,2006-10-16,,0.0,14735,1000,0,,27673,160
06282,2006-10-17,,0.0,11767,1000,11510,320,0,
06283,2006-10-18,,0.0,6727,1000,0,,41875,210
06284,2006-10-19,,0.0,16716,1000,0,,104846,210
06285,2006-10-20,,0.0,9083,1000,0,,78076,210
06286,2006-10-21,,0.0,14531,1000,0,,104219,210
06287,2006-10-22,,0.0,9281,1000,26340,420,0,
06288,2006-10-23,,0.0,7880,1000,0,,59040,210
06289,2006-10-24,,0.0,12637,1000,0,,64055,210
06290,2006-10-25,,0.0,6043,1000,0,,51780,210
06291,2006-10-26,,0.0,8947,1000,0,,100909,210
06292,2006-10-27,,0.0,13880,1000,68364,420,0,
06293,2006-10-28,,0.0,6172,1000,31043,420,0,
06294,2006-10-29,,0.0,12041,1000,0,,74323,210
06295,2006-10-30,,0.0,4336,1000,10368,420,0,
06296,2006-10-31,,0.0,11457,1000,0,,96863,210
06297,2006-11-01,,0.0,3797,1000,5009,420,0,
06298,2006-11-02,,0.0,13408,1000,0,,122339,210
06299,2006-11-03,,0.0,6172,1000,0,,92014,210
06300,2006-11-04,,0.0,9488,1000,0,,69559,210
06301,2006-11-05,,0.0,17375,1000,38454,420,0,
06302,2006-11-06,,0.0,6088,1000,0,,109777,210
06303,2006-11-07,,0.0,4880,1000,26687,420,0,
06304,2006-11-08,,0.0,4809,1000,10099,420,0,
06305,2006-11-09,,0.0,7466,1000,0,,50324,210
06306,2006-11-10,,0.0,6229,1000,63425,420,0,
06307,2006-11-11,,0.0,9827,1000,0,,165874,210
06308,2006-11-12,,0.0,3089,1000,0,,39211,210
06309,2006-11-13,,0.0,8063,1000,0,,126448,210
06310,2006-11-14,,0.0,20918,1000,0,,0,
06311,2006-11-15,,0.0,12578,1000,0,,100545,210
06312,2006-11-16,,0.0,4248,1000,0,,53853,210
06313,2006-11-17,,0.0,4199,1000,0,,46539,210
06314,2006-11-18,,0.0,13634,1000,0,,174046,210
06315,2006-11-19,,0.0,6241,1000,0,,51066,210
06316,2006-11-20,,0.0,13793,1000,45910,420,0,
06317,2006-11-21,,0.0,4925,1000,0,,107812,210
06318,2006-11-22,,0.0,9619,1000,0,,118186,210
06319,2006-11-23,,0.0,4992,1000,27462,420,0,
06320,2006-11-24,,0.0,3699,1000,0,,73430,210
06321,2006-11-25,,0.0,29755,1000,0,,162987,210
06322,2006-11-26,,0.0,3156,1000,14263,420,0,
06323,2006-11-27,,0.0,8201,1000,0,,94014,210
06324,2006-11-28,,0.0,10361,1000,0,,176436,210
06325,2006-11-29,,0.0,11115,1000,0,,82066,210
06326,2006-11-30,,0.0,10046,1000,47108,420,0,
06327,2006-12-01,,0.0,7029,1000,0,,130152,210
06328,2006-12-02,,0.0,5710,1000,0,,59442,210
06329,2006-12-03,,0.0,5606,1000,0,,81376,210
06330,2006-12-04,,0.0,8097,1000,39988,420,0,
06331,2006-12-05,,0.0,8062,1000,28462,420,0,
06332,2006-12-06,,0.0,3777,1000,35906,420,0,
06333,2006-12-07,,0.0,3061,1000,9599,420,0,
06334,2006-12-08,,0.0,12728,1000,0,,135287,210
06335,2006-12-09,,0.0,11283,1000,0,,109400,210
06336,2006-12-10,,0.0,14976,1000,0,,145932,210
06337,2006-12-11,,0.0,8481,1000,0,,108933,210
06338,2006-12-12,,0.0,8219,1000,0,,101163,210
06339,2006-12-13,,0.0,6784,1000,0,,37740,210
06340,2006-12-14,,0.0,13332,1000,0,,70773,210
06341,2006-12-15,,0.0,6105,1000,89632,420,0,
06342,2006-12-16,,0.0,20718,1000,0,,108193,210
06343,2006-12-17,,0.0,28435,1000,0,,271053,210
06344,2006-12-18,,0.0,8002,1000,0,,125505,210
06345,2006-12-19,,0.0,6692,1000,42077,420,0,
06346,2006-12-20,,0.0,11091,1000,22986,420,0,
06347,2006-12-21,,0.0,8352,1000,0,,95779,210
06348,2006-12-22,,0.0,2713,1000,15279,420,0,
06349,2006-12-23,,0.0,10039,1000,0,,228340,210
06350,2006-12-24,,0.0,9174,1000,0,,187866,210
06351,2006-12-25,,0.0,3512,1000,23291,420,0,
06352,2006-12-26,,0.0,4890,1000,0,,84591,210
06353,2006-12-27,,0.0,3977,1000,0,,30268,210
06354,2006-12-28,,0.0,7527,1000,49644,420,0,
06355,2006-12-29,,0.0,7575,1000,0,,109994,210
06356,2006-12-30,,0.0,16338,1000,0,,240472,210
06357,2006-12-31,,0.0,8731,1000,0,,134871,210
07001,2007-01-01,,0.0,5824,1000,0,,104322,210
07002,2007-01-02,,0.0,5786,1000,79988,420,0,
07003,2007-01-03,,0.0,4382,1000,0,,61509,210
07004,2007-01-04,,0.0,7502,1000,0,,96584,210
07005,2007-01-05,,0.0,5356,1000,0,,43024,210
07006,2007-01-06,,0.0,6283,1000,0,,121719,210
07007,2007-01-07,,0.0,4048,1000,0,,52662,210
07008,2007-01-08,,0.0,9617,1000,0,,66238,210
07009,2007-01-09,,0.0,21911,1000,303853,420,0,
07010,2007-01-10,,0.0,8326,1000,0,,216176,210
07011,2007-01-11,,0.0,10170,1000,0,,107443,210
07012,2007-01-12,,0.0,16572,1000,0,,69340,210
07013,2007-01-13,,0.0,5985,1000,75597,420,0,
07014,2007-01-14,,0.0,6624,1000,0,,96175,210
07015,2007-01-15,,0.0,5114,1000,31603,420,0,
07016,2007-01-16,,0.0,7984,1000,19829,420,0,
07017,2007-01-17,,0.0,40210,1000,0,,190950,210
07018,2007-01-18,,0.0,8434,1000,0,,106512,210
07019,2007-01-19,,0.0,9312,1000,0,,135622,210
07020,2007-01-20,,0.0,4288,1000,69397,420,0,
07021,2007-01-21,,0.0,4933,1000,29900,420,0,
07022,2007-01-22,,0.0,9334,1000,0,,269484,210
07023,2007-01-23,,0.0,9989,1000,0,,211058,210
07024,2007-01-24,,0.0,4853,1000,40018,420,0,
07025,2007-01-25,,0.0,10300,1000,0,,92680,210
07026,2007-01-26,,0.0,11304,1000,0,,222670,210
07027,2007-01-27,,0.0,7826,1000,0,,159893,210
07028,2007-01-28,,0.0,5666,1000,126033,420,0,
07029,2007-01-29,,0.0,3505,1000,35448,420,0,
07030,2007-01-30,,0.0,7458,1000,0,,131606,210
07031,2007-01-31,,0.0,11211,1000,0,,164221,210
07032,2007-02-01,,0.0,9364,1000,0,,139408,210
07033,2007-02-02,,0.0,20335,1000,0,,290545,210
07034,2007-02-03,,0.0,13277,1000,352552,420,0,
07035,2007-02-04,,0.0,5179,1000,0,,139049,210
07036,2007-02-05,,0.0,7987,1000,0,,172632,210
07037,2007-02-06,,0.0,24694,1000,0,,202970,210
07038,2007-02-07,,0.0,2829,1000,0,,16439,210
07039,2007-02-08,,0.0,22962,1000,0,,35554,210
07040,2007-02-09,,0.0,19806,1000,0,,182389,210
07041,2007-02-10,,0.0,10621,1000,680212,420,0,
07042,2007-02-11,,0.0,12318,1000,58905,420,0,
07043,2007-02-12,,0.0,6421,1000,0,,108722,210
07044,2007-02-13,,0.0,8153,1000,79524,420,0,
07045,2007-02-14,,0.0,24646,1000,0,420,0,
07046,2007-02-15,,0.0,12326,1000,0,,322057,210
07047,2007-02-16,,0.0,7487,1000,71940,420,0,
07048,2007-02-25,,0.0,5994,1000,0,,149169,210
07049,2007-02-26,,0.0,4282,1000,0,,60486,210
07050,2007-02-27,,0.0,4055,1000,0,,154523,210
07051,2007-02-28,,0.0,3600,1000,0,,93927,210
07052,2007-03-01,,0.0,5958,1000,215426,420,0,
07053,2007-03-02,,0.0,8977,1000,0,,126205,210
07054,2007-03-03,,0.0,4685,1000,0,,142354,210
07055,2007-03-04,,0.0,5932,1000,0,,55690,210
07056,2007-03-05,,0.0,10310,1000,0,,47428,210
07057,2007-03-06,,0.0,11436,1000,570052,420,0,
07058,2007-03-07,,0.0,3125,1000,28574,420,0,
07059,2007-03-08,,0.0,15060,1000,0,,135551,210
07060,2007-03-09,,0.0,11480,1000,0,,176062,210
07061,2007-03-10,,0.0,10358,1000,137029,420,0,
07062,2007-03-11,,0.0,8938,1000,0,,213664,210
07063,2007-03-12,,0.0,9741,1000,0,,246913,210
07064,2007-03-13,,0.0,4898,1000,126831,420,0,
07065,2007-03-14,,0.0,9280,1000,0,,159661,210
07066,2007-03-15,,0.0,53277,1000,0,,68388,160
07067,2007-03-16,,0.0,18632,1000,327020,420,0,
07068,2007-03-17,,0.0,6189,1000,0,,171360,210
07069,2007-03-18,,0.0,9883,1000,0,,137640,210
07070,2007-03-19,,0.0,9239,1000,200415,420,0,
07071,2007-03-20,,0.0,10725,1000,0,,164271,210
07072,2007-03-21,,0.0,17643,1000,22529,320,0,
07073,2007-03-22,,0.0,11357,1000,0,,106244,160
07074,2007-03-23,,0.0,9502,1000,0,,50601,160
07075,2007-03-24,,0.0,9281,1000,81579,320,0,
07076,2007-03-25,,0.0,8933,1000,0,,62106,160
07077,2007-03-26,,0.0,13982,1000,0,,79025,160
07078,2007-03-27,,0.0,11835,1000,138804,320,0,
07079,2007-03-28,,0.0,10252,1000,0,,48832,160
07080,2007-03-29,,0.0,28394,1000,0,,121101,160
07081,2007-03-30,,0.0,12349,1000,0,,37452,160
07082,2007-03-31,,0.0,20568,1000,191752,320,0,
07083,2007-04-01,,0.0,12914,1000,0,,40757,160
07084,2007-04-02,,0.0,7362,1000,34330,320,0,
07085,2007-04-03,,0.0,11250,1000,27887,320,0,
07086,2007-04-04,,0.0,5083,1000,0,,32876,160
07087,2007-04-05,,0.0,104611,1000,0,,183803,160
07088,2007-04-06,,0.0,6357,1000,0,,24437,160
07089,2007-04-07,,0.0,21294,1000,234033,320,0,
07090,2007-04-08,,0.0,22373,1000,0,,93007,160
07091,2007-04-09,,0.0,12619,1000,0,,57300,160
07092,2007-04-10,,0.0,12122,1000,0,,34616,160
07093,2007-04-11,,0.0,7056,1000,0,,23009,160
07094,2007-04-12,,0.0,6848,1000,0,,21529,160
07095,2007-04-13,,0.0,8191,1000,0,,33242,160
07096,2007-04-14,,0.0,5788,1000,0,,25766,160
07097,2007-04-15,,0.0,18163,1000,0,,58517,160
07098,2007-04-16,,0.0,7881,1000,0,,14184,160
07099,2007-04-17,,0.0,19084,1000,0,,47777,160
07100,2007-04-18,,0.0,10299,1000,0,,38991,160
07101,2007-04-19,,0.0,8892,1000,0,,27017,160
07102,2007-04-20,,0.0,15557,1000,0,,46325,160
07103,2007-04-21,,0.0,10556,1000,52275,320,0,
07104,2007-04-22,,0.0,12302,1000,0,,27244,160
07105,2007-04-23,,0.0,24997,1000,0,,0,
07106,2007-04-24,,0.0,11384,1000,0,,23142,160
07107,2007-04-25,,0.0,13602,1000,0,,54133,160
07108,2007-04-26,,0.0,13355,1000,0,,64659,160
07109,2007-04-27,,0.0,8237,1000,0,,44593,160
07110,2007-04-28,,0.0,33197,1000,0,,63988,160
07111,2007-04-29,,0.0,7365,1000,0,,26471,160
07112,2007-04-30,,0.0,13788,1000,0,,46613,160
07113,2007-05-01,,0.0,14087,1000,0,,40001,160
07114,2007-05-02,,0.0,2783,1000,0,,20085,160
07115,2007-05-03,,0.0,5434,1000,0,,19366,160
07116,2007-05-04,,0.0,25048,1000,42044,320,0,
07117,2007-05-05,,0.0,18090,1000,0,,39622,160
07118,2007-05-06,,0.0,3535,1000,0,,19234,160
07119,2007-05-07,,0.0,10791,1000,0,,30342,160
07120,2007-05-08,,0.0,35525,1000,0,,63656,160
07121,2007-05-09,,0.0,23604,1000,47852,320,0,
07122,2007-05-10,,0.0,14768,1000,0,,51691,160
07123,2007-05-11,,0.0,3649,1000,9292,320,0,
07124,2007-05-12,,0.0,7601,1000,10860,320,0,
07125,2007-05-13,,0.0,17331,1000,0,,62605,160
07126,2007-05-14,,0.0,4800,1000,0,,21864,160
07127,2007-05-15,,0.0,11234,1000,10319,320,0,
07128,2007-05-16,,0.0,11830,1000,11609,320,0,
07129,2007-05-17,,0.0,15041,1000,0,,67028,160
07130,2007-05-18,,0.0,16559,1000,0,,0,
07131,2007-05-19,,0.0,5658,1000,10726,320,0,
07132,2007-05-20,,0.0,20115,1000,0,,95047,160
07133,2007-05-21,,0.0,22304,1000,0,,61275,160
07134,2007-05-22,,0.0,9424,1000,0,,31957,160
07135,2007-05-23,,0.0,7630,1000,18407,320,0,
07136,2007-05-24,,0.0,15628,1000,12077,320,0,
07137,2007-05-25,,0.0,9266,1000,0,,43460,160
07138,2007-05-26,,0.0,23433,1000,0,,51702,160
07139,2007-05-27,,0.0,52963,1000,0,,116270,160
07140,2007-05-28,,0.0,8701,1000,0,,21756,160
07141,2007-05-29,,0.0,11747,1000,24983,320,0,
07142,2007-05-30,,0.0,13242,1000,10138,320,0,
07143,2007-05-31,,0.0,9485,1000,0,,30915,160
07144,2007-06-01,,0.0,18949,1000,0,,36321,160
07145,2007-06-02,,0.0,5715,1000,9185,320,0,
07146,2007-06-03,,0.0,4332,1000,0,,18396,160
07147,2007-06-04,,0.0,9080,1000,0,,25344,160
07148,2007-06-05,,0.0,14095,1000,0,,33277,160
07149,2007-06-06,,0.0,11828,1000,0,,55133,160
07150,2007-06-07,,0.0,4365,1000,0,,7342,160
07151,2007-06-08,,0.0,21064,1000,51868,320,0,
07152,2007-06-09,,0.0,13874,1000,0,,48836,160
07153,2007-06-10,,0.0,9958,1000,9115,320,0,
07154,2007-06-11,,0.0,8199,1000,0,,35033,160
07155,2007-06-12,,0.0,6411,1000,0,,27838,160
07156,2007-06-13,,0.0,15962,1000,28426,320,0,
07157,2007-06-14,,0.0,13499,1000,0,,0,
07158,2007-06-15,,0.0,7578,1000,0,,23064,160
07159,2007-06-16,,0.0,23272,1000,0,,43191,160
07160,2007-06-17,,0.0,10468,1000,22948,320,0,
07161,2007-06-18,,0.0,30407,1000,0,,62549,160
07162,2007-06-19,,0.0,7726,1000,16828,320,0,
07163,2007-06-20,,0.0,5535,1000,0,,20002,160
07164,2007-06-21,,0.0,9624,1000,0,,32360,160
07165,2007-06-22,,0.0,13826,1000,0,,44681,160
07166,2007-06-23,,0.0,8757,1000,0,,39452,160
07167,2007-06-24,,0.0,9969,1000,41204,320,0,
07168,2007-06-25,,0.0,8989,1000,0,,26641,160
07169,2007-06-26,,0.0,14310,1000,15680,320,0,
07170,2007-06-27,,0.0,3995,1000,3990,320,0,
07171,2007-06-28,,0.0,6608,1000,0,,24329,160
07172,2007-06-29,,0.0,30750,1000,0,,69480,160
07173,2007-06-30,,0.0,11916,1000,0,,19835,160
07174,2007-07-01,,0.0,10641,1000,0,,35169,160
07175,2007-07-02,,0.0,39081,1000,51992,320,0,
07176,2007-07-03,,0.0,17030,1000,0,,42580,160
07177,2007-07-04,,0.0,11874,1000,0,,32943,160
07178,2007-07-05,,0.0,7953,1000,0,,16735,160
07179,2007-07-06,,0.0,18052,1000,0,,26993,160
07180,2007-07-07,,0.0,14169,1000,0,,20883,160
07181,2007-07-08,,0.0,8320,1000,0,,23432,160
07182,2007-07-09,,0.0,4944,1000,0,,9621,160
07183,2007-07-10,,0.0,5248,1000,0,,13447,160
07184,2007-07-11,,0.0,10459,1000,0,,30563,160
07185,2007-07-12,,0.0,7244,1000,0,,28210,160
07186,2007-07-13,,0.0,10064,1000,0,,0,
07187,2007-07-14,,0.0,11023,1000,0,,27797,160
07188,2007-07-15,,0.0,11456,1000,0,,28482,160
07189,2007-07-16,,0.0,6974,1000,0,,25082,160
07190,2007-07-17,,0.0,26211,1000,45631,320,0,
07191,2007-07-18,,0.0,16148,1000,26726,320,0,
07192,2007-07-19,,0.0,5335,1000,0,,14931,160
07193,2007-07-20,,0.0,7450,1000,0,,34709,160
07194,2007-07-21,,0.0,4499,1000,15549,320,0,
07195,2007-07-22,,0.0,7028,1000,13848,320,0,
07196,2007-07-23,,0.0,3805,1000,4210,320,0,
07197,2007-07-24,,0.0,12686,1000,0,,31595,160
07198,2007-07-25,,0.0,9620,1000,11669,320,0,
07199,2007-07-26,,0.0,12070,1000,17294,320,0,
07200,2007-07-27,,0.0,6687,1000,9898,320,0,
07201,2007-07-28,,0.0,30055,1000,0,,31499,160
07202,2007-07-29,,0.0,8609,1000,10156,320,0,
07203,2007-07-30,,0.0,19344,1000,17665,320,0,
07204,2007-07-31,,0.0,13189,1000,0,,32585,160
